text,label,label_text
bush to outline  toughest  budget president bush is to send his toughest budget proposals to date to the us congress  seeking large cuts in domestic spending to lower the deficit.  about 150 federal programs could be cut or axed altogether as part of a $2.5 trillion (£1.3 trillion) package aimed at curbing the giant us budget deficit. defence spending will rise  however  while the proposals exclude the cost of continuing military operations in iraq. vice-president dick cheney said the budget was the  tightest  so far.  at the heart of the administration s fifth budget  presented to congress on monday  is an austere package of domestic measures. these would see discretionary spending rise below the projected level of inflation.  such belt-tightening is designed to tackle the massive budget deficit increases of president bush s first term. mr cheney admitted that the budget was the toughest of the bush presidency but argued it was  fair and responsible .  it is not something we have done with a meat axe  nor are we suddenly turning our back on the most needy people in our society   he said. the wars in iraq and afghanistan  increased expenditure on national security after 9/11 and the 2001 recession wiped out the budget surplus inherited by president bush in 2001 and turned it into a record deficit. the shortfall is projected to rise to $427bn in 2005.  education  environmental protection and transport initiatives are set to be scaled back as a first step towards reducing the deficit to $230bn by 2009.  most controversially  the government is seeking to cut the medicaid budget  which provides health care to the nation s poorest  by $45bn and to reduce farm subsidies by $587m. spending on defence and homeland security is set to increase  although not by as much as originally planned. president bush s proposals would see the pentagon s budget rise by $19bn to $419.3bn while homeland security would get an extra $2bn.  the budget does not include the cost of running military operations in iraq and afghanistan  for which the administration in expected to seek an extra $80bn from congress later this year.  also not featuring in the proposals is the cost of funding the administration s radical proposed overhaul of social security provision. some expects believe this could require borrowing of up to $4.5bn trillion over a twenty year period. despite the republicans holding a majority in both houses of congress  the proposals will be fiercely contested over the next few months.  john mccain  a republican senator  said he was pleased the administration was prepared to tackle the deficit.  with the deficits that we are now running  i am glad the president is coming over with a very austere budget   he said. however  democratic senator kent conrad said the proposals exposed the country to huge financial commitments beyond 2009.  the cost of everything he [president bush] advocates explodes   he said.,1,business
firefox browser takes on microsoft microsoft s internet explorer has a serious rival in the long-awaited firefox 1.0 web browser  which has just been released.  few people get excited when some new software is released  especially when the program is not a game or a music or movie player. but the release of the first full version of firefox has managed to drum up a respectable amount of pre-launch fervour. fans of the software have banded together to raise cash to pay for an advert in the new york times announcing that version 1.0 of the browser is available. the release of firefox 1.0 on 9 november might even cause a few heads to turn at microsoft because the program is steadily winning people away from the software giant s internet explorer browser.  firefox has been created by the mozilla foundation which was started by former browser maker netscape back in 1998. much of the development work done since then has gone into firefox which made its first appearance under this name in february. earlier incarnations  but which had the same core technology  were called phoenix and firebird. since then the software has been gaining praise and converts  not least because of the large number of security problems that have come to light in microsoft s internet explorer. rivals to ie got a boost in late june when two us computer security organisations warned people to avoid the microsoft program to avoid falling victim to a serious vulnerability.  internet monitoring firm websidestory has charted the growing population of people using the firefox browser and says it is responsible for slowly eroding the stranglehold of ie. before july this year  according to websidestory  internet explorer was used by about 95% of web surfers. that figure had remained static for years. in july the ie using population dropped to 94.7% and by the end of october stood at 92.9%. the mozilla foundation claims that firefox has been downloaded almost eight million times and has publicly said it would be happy to garner 10% of the windows- using  net-browsing population. firefox is proving popular because  at the moment  it has far fewer security holes than internet explorer and has some innovations lacking in microsoft s program. for instance  firefox allows the pages of different websites to be arranged as tabs so users can switch easily between them. it blocks pop-ups  has a neat way of finding text on a page and lets you search through the pages you have browsed.  one of the most powerful features of firefox is the many hundreds of extras  or extensions  produced for it. the mozilla foundation is an open source organisation which means that the creators of the browser are happy for others to play around with the core code for the program. this has resulted in many different add-ons or extensions for the browser which now include everything from a version of the familiar google toolbar to a homeland security monitor that keep users aware of current threat levels. firefox  which used to be called firebird and before that phoenix  also has a growing number of vocal net-based fans. a campaign co-ordinated by the spread firefox website attempted to raise the $50 000 needed for a full page advert in the new york times. the campaign set itself a target of recruiting 2500 volunteers. ten days in to the campaign 10 000 people had signed up and now about $250 000 has been raised. the ad is due to run sometime in a three-week period in late november/early december. the surplus cash will be used to help keep the mozilla foundation running. microsoft is facing a growing challenge to ie s hold on the web using population. from alternative browsers such as opera  safari  amaya and even netscape.,0,tech
tarantino to direct csi episode film director quentin tarantino is to direct an episode of us television series csi: crime scene investigation.  the oscar-winning pulp fiction director has also written an original story for the season finale episode. csi s co-producer  carol mendelsohn  said the episode would have  more bugs and blood  than usual. it is not tarantino s first venture into tv. in 1995 he directed an episode of the medical drama er and has also appeared in alias.  ms mendelsohn said the production team had been trying for a while to get tarantino to direct an episode of csi  and added that he was a fan of the forensic drama. she said he finally agreed a few weeks ago while csi was doing some location shooting in las vegas and the show s stars persuaded him.  he knows everything there is to know about csi  and he is into the whole mythology of csi   mendelsohn said.  quentin came in a couple of weeks ago. we had a story meeting with the writers.  he had a great idea  and it was so much fun to have him in the room... we are positively giddy.  filming is due to start in early april and the tarantino-directed episode will be broadcast in the us on 19 may.,3,entertainment
eu software patent law faces axe the european parliament has thrown out a bill that would have allowed software to be patented.  politicians unanimously rejected the bill and now it must go through another round of consultation if it is to have a chance of becoming law. during consultation the software patents bill could be substantially re-drafted or even scrapped. the bill was backed by some hi-tech firms  saying they needed protections it offered to make research worthwhile.  hugo lueders  european director for public policy at comptia  an umbrella organization for technology companies  said only when intellectual property was adequately protected would european inventors prosper. he said the benefits of the bill had been obscured by special interest groups which muddied debate over the rights and wrongs of software patents. other proponents of the bill said it was a good compromise that avoided the excesses of the american system which allows the patenting of business practices as well as software. but opponents of the bill said that it could stifle innovation  be abused by firms keen to protect existing monopolies and could hamper the growth of the open source movement. the proposed law had a troubled passage through the european parliament. its progress was delayed twice when polish meps rejected plans to adopt it. also earlier this month the influential european legal affairs committee (juri) said the law should be re-drafted after it failed to win the support of meps. to become law both the european parliament and a qualified majority of eu states have to approve of the draft wording of the bill. the latest rejection means that now the bill on computer inventions must go back to the eu for re-consideration.,0,tech
eastwood s baby scoops top oscars clint eastwood s million dollar baby beat martin scorsese s the aviator to the top awards at the oscars on sunday.  the boxing drama was named best picture and eastwood pipped scorsese to best director  while its stars hilary swank and morgan freeman won acting awards. the aviator took five prizes including best supporting actress for cate blanchett. the biopic of howard hughes led the nominations with 11. jamie foxx picked up best actor for playing soul star ray charles in ray. many expected this to be scorsese s year - but he was unsuccessful in the best director category for the fifth time in his career.  he has never won despite being nominated for such films as raging bull and goodfellas. instead  eastwood took his second oscar for best director after winning for unforgiven in 1993.  it was a wonderful adventure   eastwood said.  to make a picture in 37 days  it takes a well oiled machine. i am lucky to be here and lucky to be still working. i ve got a lot of stuff to do yet.  hilary swank picked up her second best actress oscar for playing a female boxer in million dollar baby  beating stars including annette bening  kate winslet and imelda staunton.  i don t know what i did in this life to deserve this   she told the audience.  i m just a girl from a trailer park who had a dream.  morgan freeman beat actors including clive owen  jamie foxx and alan alda to the prize for best supporting actor. he thanked eastwood and described the film as  a labour of love . this was the fourth nomination of his career but his first win. backstage  he said:  a lot of people say you re due - maybe you are  maybe you aren t - it s an accolade.  million dollar baby s success was the night s biggest surprise after the aviator seemed to have the advantage until the end of the ceremony.  cate blanchett  who won for playing late screen legend katharine hepburn in the aviator  said her award was  an indescribable surprise and honour . of hepburn  she said:  the longevity of her career is inspiring to everyone.  blanchett also paid tribute to the film s director martin scorsese  telling him:  i hope my son will marry your daughter.  the aviator s other awards came for cinematography  film editing  art direction and costume design. and jamie foxx  who had two nominations this year  paid tribute to the  beautiful legacy  of soul legend ray charles  who died last year  and thanked director taylor hackford.  you took a chance  man   he said.  that love for ray charles was deep down in the earth somewhere and you opened it up.  everybody s drowning in this love. thank you for taking a chance and thank you for waiting 15 years to get me to do it.   he broke down in tears when speaking about being whipped by his grandmother  whom he described as his first acting teacher  when he was young. in other awards  cartoon hit the incredibles won best animated feature and best sound editing. bittersweet comedy sideways won best adapted screenplay while the original screenplay prize went to eternal sunshine of the spotless mind. born into brothels  about the children of prostitutes in calcutta  was named best documentary  the sea inside was named best foreign language film and finding neverland got the accolade for best musical score. spider-man 2 triumphed in the visual effects category  ray won best sound mixing and lemony snicket s a series of unfortunate events picked up best make-up. former british tv presenter andrea arnold  who hosted children s shows motormouth and number 73 in the 1980s  won best short film for wasp. comedian chris rock  who hosted the ceremony for the first time  received a standing ovation before getting the show under way.,3,entertainment
ea to take on film and tv giants video game giant electronic arts (ea) says it wants to become the biggest entertainment firm in the world.  the us firm says it wants to compete with companies such as disney and will only achieve this by making games appeal to mainstream audiences. ea publishes blockbuster titles such as fifa and john madden  as well as video game versions of movies such as harry potter and the james bond films. its revenues were $3bn (£1.65bn) in 2004  which ea hoped to double by 2009. ea is the biggest games publisher in the world and in 2004 had 27 titles which sold in excess of one million copies each. nine of the 20 biggest-selling games in the uk last year were published by ea.  gerhard florin  ea s managing director for european publishing  said:  doubling our industry in five years is not rocket science.  he said it would take many years before ea could challenge disney - which in 2004 reported revenues of $30bn (£16bn) - but it remained a goal for the company.  we will be able to bring more people into gaming because games will be more emotional.  mr florin predicted that the next round of games console would give developers enough power to create real emotion.   it s the subtleties  the eyes  the mouth - 5 000 polygons doesn t really sell the emotion.   with ps3 and xbox 2  we can go on the main character with 30 000 to 50 000 polygons   he said.  with that increased firepower  the finding nemo video game looks just like the movie  but it will be interactive.  mr florin said that more than 50% of all ea s games were sold to adults and played by adults  but the perception remained that the video game industry was for children.  our goal is to bring games to the masses which bring out emotions.  ea said the video game industry was now bigger than the music industry.  nobody queues for music anymore.    you can t ignore an industry when people queue to buy a game at midnight because they are so desperate to play it   he said  referring to demand for titles for such as grand theft auto: san andreas and halo 2.  jan bolz  ea s vice president of sales and marketing in europe  said the firm was working to give video games a more central role in popular culture. he said the company was in advanced stages of discussions over a reality tv show in which viewers could control the actions of the characters as in its popular game the sims.  one idea could be that you re controlling a family  telling them when to go to the kitchen and when to go to the bedroom  and with this mechanism you have gamers all over the world  playing the show    said mr bolz.  he also said ea was planning an international awards show  similar to the oscars and the grammys  which would combine video games  music and movies. mr bolz said video games firm had to work more closely with celebrities.  people will want to play video games if their heroes like robbie williams or christina aguilera are in them.  mr florin said the challenge was to keep people playing in their 30s  40s and 50s.  there s an indication that a 30 year old comes home from work and still wants to play games.  if that s true  that s a big challenge for tv broadcasters - because watching tv is the biggest pastime at present.,0,tech
davenport puts retirement on hold lindsay davenport has put any talk of retirement on hold after having a largely injury-free 2004 campaign.  the 28-year-old world number one had said that she would quit at the end of last year  but after a successful season she has had a change of heart.  finally i felt i put myself in a position to try and win grand slams again   said davenport.  it would be tough to walk away when i feel like i can contend so there s no point in hanging it up quite yet.  davenport has won three grand slams  the 2000 australian open  wimbledon in 1999 and the 1998 us open. her career has been hit by a series of injuries but last year she started hitting top form and won seven titles. she was due to take part in this week s hopman cup in perth but decided she wanted to rest her knee.  i just really wanted to make sure my right knee was going to be able to really withstand all the rigours of the whole year coming up   she said.,2,sport
xbox 2 may be unveiled in summer details of the next generation of microsoft s xbox games console - codenamed xenon - will most likely be unveiled in may  according to reports.  it was widely expected that gamers would get a sneak preview of xbox s successor at the game developers conference (gdc) in march. but a microsoft spokeswoman confirmed that it would not be at gdc. sony  microsoft and nintendo are all expected to release their more powerful machines in the next 18 months. the next xbox console is expected to go on sale at the end of the year  but very few details about it have been released. it is thought that the machine may be unveiled at the electronic entertainment expo (e3) in los angeles  which takes place in may  according to a reuters news agency report. e3 concentrates on showing off the latest in gaming to publishers  marketers and retailers. the gdc is aimed more at game developers. microsoft chief  bill gates  used the gdc event to unveil the original xbox five years ago. since its launch  microsoft has sold 19.9 million units worldwide.  at the consumer electronics show earlier this year  there was very little mention of the next generation gaming machine. in his keynote speech  mr gates only referred to it as playing an essential part of his vision of the digital lifestyle.  but the battle between the rival consoles to win gamers  hearts and thumbs will be extremely hard-fought. sony has traditionally dominated the console market with its playstation 2. but earlier this year  microsoft said it had reached a european milestone  selling five million consoles since its european launch in march 2002. hit games like halo 2  which was released in november  helped to buoy the sales figures.  gamers are looking forward to the next generation of machines because they will have much more processing and graphical power.  they are also likely to pack in more features and technologies that make them more central as entertainment and communications hubs. although details of playstation 3  xenon  and nintendo s so-called revolution  are yet to be finalised  developers are already working on titles. rory armes  studio general manager for games giant electronic arts (ea) in europe  recently told the bbc news website in an interview that ea was beginning to get a sense of the capabilities of the new machines. microsoft had delivered development kits to ea  but he said the company was still waiting on sony and nintendo s kits. but  he added  the playstation 3 was rumoured to have  a little more under the hood [than xbox 2] .,0,tech
watchdog probes e-mail deletions the information commissioner says he is urgently asking for details of cabinet office orders telling staff to delete e-mails more than three months old.  richard thomas  totally condemned  the deletion of e-mails to prevent their disclosure under freedom of information laws coming into force on 1 january. government guidance said e-mails should only be deleted if they served  no current purpose   mr thomas said. the tories and the lib dems have questioned the timing of the new rules.  tory leader michael howard has written to tony blair demanding an explanation of the new rules on e-mail retention. on monday lib dem constitutional affairs committee chairman alan beith warned that the deletion of millions of government e-mails could harm the ability of key probes like the hutton inquiry. the timing of the new rules just before the freedom of information act comes into forces was  too unlikely to have been a coincidence   mr beith said. but a cabinet office spokeswoman said the move was not about the new laws or  the destruction of important records . mr beith urged the information commissioner to look at how the  e-mail regime  could  support the freedom of information regime .  mr thomas said:  the new act of parliament makes it very clear that to destroy records in order to prevent their disclosure becomes a criminal offence.  he said there was already clear guidance on the retention of e-mails contained in a code of practice from the lord chancellor. all e-mails are subject to the freedom of information laws  but the important thing was the content of the e-mail  said mr thomas.   if in doubt retain  that has been the long-standing principle of the civil service and public authorities. it s only when you ve got no further use for the particular record that it may be legitimate to destroy it.  but any deliberate destruction to avoid the possibility of later disclosure is to be totally condemned.  the freedom of information act will cover england  wales and northern ireland from next year. similar measures are being brought in at the same time in scotland. it provides the public with a right of access to information held by about 100 000 public bodies  subject to various exemptions. its implementation will be monitored by the information commissioner.,4,politics
pakistani women  must not hide  hiding women away in the home hidden behind veils is a backward view of islam  president musharraf of pakistan has said during a visit to britain.  he was speaking to the bbc s newsnight programme a few hours before visiting the pakistani community in manchester.  my wife is travelling around. she is very religious but she is very moderate   said general musharraf. it comes after pakistan s high commissioner to britain said some pakistanis should integrate more. dr maleeha lodhi said people could not expect others to listen to their grievances if they isolated themselves.  gen musharraf told the bbc:  some people think that the women should be confined to their houses and put veils on and all that and they should not move out - absolutely wrong.  the pakistani president was also asked whether he thought the war on terror had made the world less safe.  yes  absolutely. and i would add that unfortunately we are not addressing the core problems  so therefore we can never address it in its totality   he said.  we are fighting it in its immediate context but we are not fighting it in its strategic long-term context.   it is the political disputes and we need to resolve them  and also the issue of illiteracy and poverty. this combined are breeding grounds of extremism and terrorism.  on monday the pakistani president met prime minister tony blair at 10 downing street  on his first official visit to london. he is due to visit the pakistani community in manchester on tuesday afternoon.  the mirror newspaper said on tuesday it had been handed a sensitive dossier outling the details of gen musharraf s visit to britain. the paper said the document had been found in a london street by a member of the public. it said the dossier contained details about his movements and also confidential police radio channels  call signs and codes. speaking in london on monday  gen musharraf said al-qaeda was  on the run  in pakistan.  but standing next to mr blair he added that it was crucial to tackle the  core of what creates terrorists  what creates an extremist  militant environment which then leads on to terrorism .  that is the resolution of political disputes.   mr blair said the two leaders had talked about afghanistan  the wider war on terror  the situation in the middle east and the ongoing dispute over kashmir.  we agreed that in afghanistan there is some cause for optimism about the progress that has been made there   said mr blair.  in respect of iraq  we agreed that whatever the issues of the past  the important thing now is to see the strategy through and ensure that iraq is capable of becoming a stable and democratic state.,4,politics
bargain calls widen softbank loss japanese communications firm softbank has widened losses after heavy spending on a new cut-rate phone service.  the service  launched in december and dubbed  otoku  or  bargain   has had almost 900 000 orders  softbank said. the firm  a market leader in high-speed internet  had an operating loss for the three months to december of 7.5bn yen ($71.5m; £38.4m). but without the otoku marketing spend it would have made a profit - and expects to move into the black in 2006. the firm did not give a figure for the extent of profits it expected to make next year. it was born in the 1990s tech boom  investing widely and becoming a fast-rising star  till the end of the tech bubble hit it hard. its recent return to a high profile came with the purchase of japan telecom  the country s third-biggest fixed-line telecoms firm. the acquisition spurred its broadband internet division to pole position in the japanese market  with more than 5.1 million subscribers at the end of december.,1,business
lacroix label bought by us firm luxury goods group lvmh has sold its loss-making christian lacroix clothing label to a us investment group.  the paris-based firm has been shedding non-core businesses and focusing on its most profitable brands including moet & chandon champagne and louis vuitton. lvmh said the french designer s haute couture and ready-to-wear labels had been purchased by the falic group for an unspecified sum. the falic group bought two cosmetics labels from lvmh in 2003. the sale of the lacroix label comes as many fashion houses are struggling to make money from their expensive haute couture ranges. the florida-based falic group  which also runs a chain of 90 duty free stores in the us  said it planned to expand the brand by opening new stores. mr lacroix said he planned to stay at the label he founded in 1987 although exact details are still to be confirmed.,1,business
text message record smashed uk mobile owners continue to break records with their text messaging  with latest figures showing that 26 billion texts were sent in total in 2004.  the figures collected by the mobile data association (mda) showed that 2.4 billion were fired off in december alone  the highest monthly total ever. that was 26% more than in december 2003. the records even surpassed the mda s own predictions  it said. every day 78 million messages are sent and there are no signs of a slow down. before december s bumper text record  the previous highest monthly total was in october 2004  when 2.3 billion were sent. text messaging is set to smash more records in 2005 too  said the mda  with forecasts suggesting a total of 30 billion for the year.  even though mobiles are becoming increasingly sophisticated with much more multimedia applications  texting is still one of the most useful functions of mobiles. people are using sms to do much more too. booking cinema tickets  text voting  and news or sports text alerts are growing popular. mobile owners have also given the chance to donate to the disasters emergency committee s (dec) asian tsunami fund by texting  donate  to a simple short code number. looking further ahead in the year  the mda s chairman mike short  has predicted that more people will go online through their mobiles  estimating 15 billion wap page impressions. handsets with gprs capability - an  always on  net connection - will rise to 75%  while 3g mobile ownership growing to five million by the end of 2005. these third generation mobiles offer a high-speed connection which means more data like video can be received on the phone. globally  mobile phone sales passed 167 million in the third quarter of 2004  according to a recent report from analysts gartner. that was 26% more than the previous year. it is predicted that there would be two billion handsets in use worldwide by the end of 2005.,0,tech
london irish 19-33 wasps wasps made light of the absence of several internationals to sink london irish with a trio of second-half tries.  rob hoadley returned to haunt his old club at the madejski stadium  scoring the opening try in the 43rd minute. tom voyce powered through the irish defence for wasps  second try before richard birkett went over unchallenged. mark van gisbergen added 18 points. irish replied with three penalties and a mark mapletoft drop goal before scott staniforth ran in a consolation try. barry everitt  who replaced mapletoft late in the game  added the conversion to become the fourth premiership player to reach 1 000 points. he joins jonny wilkinson  tim stimpson and paul grayson in achieving that target. wasps piled on the pressure in an attempt to grab a fourth try which would have secured them a bonus point  but they were denied by some desperate defending from irish. director of rugby warren gatland revealed that harsh words at half-time inspired his wasps side to raise their game after the restart.   they got a roasting and it was a good second-half performance when they came out and played to instructions   he said. gatland also singled out stand-in flankers tom rees and john hart for special praise.  they did very well. the back row played some fantastic rugby   he added. london irish coach gary gold felt the result exposed his side s lack of consistency.  irish trailed by just two points at the break and gold said:  for 55 minutes we lived with the best but we have got to get back for the full 80 minutes.  gold will now turn his attention to next week s powergen cup semi-final at struggling leeds.  we ve got a good chance but with leeds facing possible relegation they re going to come out firing   he added.  horak  staniforth  penney  nordt  bishop; mapletoft  edwards; hatley  van der walt  hardwick; kennedy  casey; gustard  dawson  murphy.  replacements: everitt for mapletoft (53)  hodgson for edwards (77)  wheatley for hatley (71)  paice for van der walt (60)  strudwick for kennedy (60)  danaher for gustard (66)  reid for murphy (47)  van gisbergen; voyce  erinle  hoadley  roberts; king  richards; payne  greening  dowd; shaw  purdy; hart  rees  dallaglio.  replacements: priscott for roberts (71)  green for dowd (71)  skivington for shaw (71)  birkett for hart (57)  gotting for rees (39). not used: fury  brooks,2,sport
o leary agrees new villa contract aston villa boss david o leary signed a three-and-a-half year contract extension on thursday  securing his future at the club until summer 2008.  o leary s future was in question  but villa chairman doug ellis said he was happy to secure the deal.  david s record since his arrival in 2003 is excellent and he shares the board s amibitions in taking this club forward   he told villa s website.  for this reason it was important we got this right.  o leary put pen to paper after deals were sorted for his right-hand men roy aitken and steve mcgregor.  it was important to me roy and steve  an integral part of my team  should stay for the same time   o leary said on thursday ahead of signing his new deal.  someone has to try and put aston villa back where they should belong and i m up for the challenge. earlier in december  there were rumours o leary would quit if he is not offered a new deal before the end of the season.  but he denied that  saying he was happy to take on the challenge of improving villa s fortunes in the long term.  i want to make sure by the end of the five years i would have been in charge that villa are achieving top six finishes in the premiership on a regular basis   said o leary  who took over at villa park in may 2003.  but to achieve that  and take the next step forward  we do need to bring in quality players.  i would like a couple next month if at all possible to set us on the way.  meanwhile  o leary has rapped skipper olof mellberg for his comments before sunday s derby with birmingham.  mellberg spoke of his dislike of villa s rivals ahead of the match  which steve bruce s side won 2-1.  i ve had more than a quiet word with olof. it s been said within the whole group  not as a one-to-one   he told villa s website.  you shouldn t leave yourself open to be shot down. you shouldn t give people the chance to take cheap shots at you and he set himself up for that.,2,sport
wife swap makers sue us  copycat  the british producers of us wife swap are taking legal action against a show they claim is  a blatant and wholescale copycat  of their programme.  rdf media  which makes the show for us network abc  has filed a damages claim for $18 million (£9.25 million) against fox s trading spouses. abc bought the rights to the british show  which was first aired in 2003 and became a hit on channel 4. the us network is not part of the claim  but has supported rdf s action.  we respect our producing partners  right to protect their intellectual property in whatever manner they deem most appropriate   said abc in a statement. a spokesman for fox said it had not seen the details of the legal action and could not comment.  their show was first screened in june  and was criticised in the press for its similarities to wife swap. abc originally planned to call their programme trading moms  but changed it to avoid confusion with the fox version. earlier this year  the nbc network claimed that fox s boxing show the next great champ had been hurriedly produced to ensure its programme was the first to be screened. nbc alleged that boxing regulations had been violated  but failed in their attempt to have the show pulled. the fox show proved a ratings flop  while nbc s the contender is due to begin in february.,3,entertainment
bank set to leave rates on hold uk interest rates are set to remain on hold at 4.75% following the latest meeting of the bank of england.  the bank s rate-setting committee has put up rates five times in the past year but rates have been on hold since september amid signs of a slowdown. economic growth slowed in the previous quarter  as manufacturing output fell  while consumer confidence has slipped. there is also growing evidence that the previously booming uk housing market is now cooling.  house prices fell 0.4% in october  according to the nationwide  their biggest monthly fall since february 2001. last month  bank of england governor mervyn king said that the economy had hit a  softer patch  after rapid economic growth in the first half of 2004. richard jeffrey  chief economist at bridgewell securities  said it was very unlikely that the bank of england would put rates up again this time around.  there have been sufficient signs in the economy of a slowdown to stay the bank of england s hand   he told bbc radio 4 s today programme. however  mr jeffrey said he believed the slowdown in economic activity was temporary and it was dangerous to assume that rates had peaked.  i still think interest rates are going up   he said.  we are not out of the woods.,1,business
russian film wins bbc world prize russian drama the return (vozvrashchenie) has been named winner of the bbc four world cinema award.  the film tells the story of two adolescent boys who are subjected to a harsh regime when their strict father returns after a 10-year absence. directed by andrey zvyagintsev  the return previously won the 2003 golden lion award at the venice film festival. the prize was presented at an awards ceremony held in london on thursday and hosted by jonathan ross. the winner was chosen by a panel which included x files actress gillian anderson  critic roger clarke and touching the void director kevin mcdonald.  ross  who is the presenter of bbc one s film 2005  was also involved in the deliberations. a shortlist of six films from around the world had been drawn up from which the panel chose. other nominees included the motorcycle diaries  zatoichi and hero. a viewer poll saw director zhang yimou s martial arts epic hero emerge as the favourite with 32% of votes cast. tragedy struck the production of the return when one of the young stars  15-year-old vladimir girin  drowned in a lake. the winner of the world cinema award last year was the french animated feature belleville rendezvous,3,entertainment
hollywood campaign hits websites movie studio efforts to stop pirated films being shared on peer-to-peer networks have claimed a high-profile victim.  the campaign of legal action is thought to be behind the closure of the widely used suprnova.org website. the site was the most popular place for people swapping and sharing links for the bittorrent network. a recent study showed that more than half of the peer-to-peer traffic during june was for the bittorrent system.  in a message posted on suprnova.org on sunday  the site s controllers said the site was  closing down for good in the way that we all know it . if the site did return  the message said  it would not be hosting any more torrent links. it continued:  we are very sorry for this  but there was no other way  we have tried everything.   the only parts that would keep going  said the operators of the suprnova site  were the discussion forums and net chat channels. the site is thought to have closed following an announcement by the motion picture association of america that it was launching legal action against those operating bittorrent servers rather than end users. because of the way that bittorrent works  server sites do not host the actual file being shared  instead they host a link that points people to others that have it. by targeting servers  the mpaa hopes to cripple bittorrent s ability to share files. in the opening days of the mpaa campaign  the organisation filed 100 lawsuits against operators of bittorrent server site. the launching of the legal seems to be having an effect. phoenix torrents  another popular bittorrent site  has also decided to shut down and  though it gave no reasons for the closure  it is thought to be motivated by the threat of legal action. last week finnish police raided a bittorrent site based in the country that  according to reports  let 10 000 users shared pirated films  software  music and games.,0,tech
howard  truanted to play snooker  conservative leader michael howard has admitted he used to play truant to spend time with his school friends at a snooker hall.  mr howard said his time at jack s snooker hall in llanelli in the 1950s had not done him  any lasting damage . but he told the times educational supplement that truancy was  very bad  and said  firm action  was needed. mr howard also called for a return to o-levels and more classroom discipline.  mr howard eventually left llanelli grammar school - and the snooker hall - to go to cambridge university. he said:  i don t think it s done me any lasting damage. nor has it made me a snooker world champion.  there might have been some occasions when we left early of an afternoon.   i m just being honest. i think truancy is a very bad thing and that firm action should be taken to deal with it.  another player who has failed to win snooker s world championship - jimmy  the whirlwind   white - has previously admitted missing lessons  instead spending his days in smoky halls.  tony meo [another player] and me used to spend all of our spare time there   mr white said   we loved the game and the atmosphere.  school went out of the window. i went for a while and then started taking time off.  mr howard s fellow welshman ray reardon - known by his fellow professionals as  dracula  - won the snooker world championship six times  having left school at 14 to work as a miner. and terry griffiths  like mr howard from llanelli  won the tournament in 1979. it is not known whether the two of them ever clashed cues at jack s.,4,politics
yahoo celebrates a decade online yahoo  one of the net s most iconic companies  is celebrating its 10th anniversary this week.  the web portal has undergone remarkable change since it was set up by stanford university students david filo and jerry yang in a campus trailer. the students wanted a way of keeping track of their web-based interests. the categories lists they devised soon became popular to hundreds of people and the two saw business potential in their idea.  originally dubbed  jerry s guide to the world wide web  the firm adopted the moniker yahoo because the founders liked the dictionary definition of a yahoo as a rude  unsophisticated  uncouth person. the term was popularised by the 18th century satirist jonathan swift in his classic novel  gulliver s travels.  we were certainly not sophisticated or civilised   mr yang told reporters ahead of the anniversary  which will be officially recognised on 2 march.  they did have business brains however  and in april 1995 persuaded venture capitalists sequoia capital  which also invested in apple computer and cisco systems  to fund yahoo to the tune of $2m (£1.04m). a second round of funding followed in the autumn and the company floated in april 1996 with less than 50 employees. now the firm employs 7 600 workers and insists its dot com culture of  work hard  play hard  still remains. it is one of just a handful of survivors of the dot-com crash although it now faces intense rivalry from firms such as google  msn and aol. jerry yang  who remains the firm s  chief yahoo   is proud of what the company has achieved.  in just one decade  the internet has changed the way consumers do just about everything - and it s been a remarkable and wonderful experience   he said. through it all  we wanted to build products that satisfied our users wants and needs  but it s even more than that - it s to help every one of us to discover  get more done  share and interact.,0,tech
wright-phillips to start on right england coach sven-goran eriksson has revealed shaun wright-phillips will start against the netherlands.  but wright-phillips will not make his first start for england playing on the left  as had been widely expected.  shaun wright-phillips will probably start the game   said eriksson.  but i m not going to start wright-phillips on the left.  eriksson also revealed that wes brown will start alongside jamie carragher in the injury-hit centre of defence. when asked if brown and carragher would start eriksson replied:  i could tell you yes.  it s a blow that four or five central defenders are away because of injuries.  on the other hand it s good for carragher and brown to show what they can do at this level. that s positive.  the england coach said that he had been impressed by wright-phillips  form for manchester city.  he deserves his chance. he has been playing well all season and i look forward to seeing him.  and he added that andy johnson and stewart downing - the other two new players in the squad - would also get a chance to impress.  wright-phillips  downing and johnson will start or get the chance to play some part.  johnson was not in my plans a year ago but he is doing a great season and scoring a lot of goals.  downing is another one making a great season. he is young  talented and there are not too many left-footed players in the squad.,2,sport
